LeaseCompId,PropertyId,PropertyName,Tenant.Name,TenantIndustry,TenantNAICS,Market,Submarket,Address.DeliveryAddress,Suite,Address.Locality,Address.County,Address.PostalCode,Address.RegionName,Address.Subdivision,Address.Country,IsVerified.RawValue,SpaceUse,LeaseSource,LeaseOrigin,full_address_std,match,matched_address,latitude,longitude,state_fips,county_fips,census_tract,census_block,geoid,tie_matched_addresses,tie_latitudes,tie_longitudes,tie_geoids,source_batch,zip_original,zip_geocoder,zip_geocoder_tie_list,zip_geocoder_all,zip_geocoder_all_str,tie_candidate_count,tie_zip_candidate_count,match_type,matching_output_count,candidate_output_count,zip_match_detail,flag,flag_detail,zipcode_match_status,zipcode_match_bool,final_lat,final_long
201902351.0,5514431.0,,,,,"Washington, DC",Capitol Hill,408 H St NE,,Washington,District of Columbia,20002.0,,DC,United States,False,Retail,Third Party - Landlord Rep,CoStar Research,"408 H ST NE, WASHINGTON, DC 20002, UNITED STATES",Match,"408 H ST NE, WASHINGTON, DC, 20002",38.900263508389,-77.000424552951,11.0,1.0,10602.0,3007.0,110010106023007.0,,,,,011,20002,20002,[],['20002'],20002,0,1,One-to-One,1,1,One-to-One Matched,False,,Match,True,38.900263508389,-77.000424552951
201872621.0,6431595.0,,Gorjana,Retailer,,"Washington, DC",Georgetown,3029 M St NW,,Washington,District of Columbia,20007.0,,DC,United States,False,Retail,Third Party - Other,CoStar Research,"3029 M ST NW, WASHINGTON, DC 20007, UNITED STATES",Match,"3029 M ST NW, WASHINGTON, DC, 20007",38.905267509592,-77.059735584837,11.0,1.0,102.0,3005.0,110010001023005.0,,,,,011,20007,20007,[],['20007'],20007,0,1,One-to-One,1,1,One-to-One Matched,False,,Match,True,38.905267509592,-77.059735584837
201871301.0,130462.0,,Glossier,Retailer,,"Washington, DC",Georgetown,3065 M St NW,,Washington,District of Columbia,20007.0,,DC,United States,False,Retail,Third Party - Other,CoStar Research,"3065 M ST NW, WASHINGTON, DC 20007, UNITED STATES",Match,"3065 M ST NW, WASHINGTON, DC, 20007",38.905256781306,-77.060491854905,11.0,1.0,102.0,3005.0,110010001023005.0,,,,,011,20007,20007,[],['20007'],20007,0,1,One-to-One,1,1,One-to-One Matched,False,,Match,True,38.905256781306,-77.060491854905
201872951.0,11558298.0,,,,,"Washington, DC",Shaw,73 Rhode Island Ave NW,,Washington,District of Columbia,20001.0,,DC,United States,False,Office,Direct - Landlord,CoStar Research,"73 RHODE ISLAND AVE NW, WASHINGTON, DC 20001, UNITED STATES",Match,"73 RHODE ISLAND AVE NW, WASHINGTON, DC, 20001",38.916132084316,-77.011365568205,11.0,1.0,3301.0,2001.0,110010033012001.0,,,,,011,20001,20001,[],['20001'],20001,0,1,One-to-One,1,1,One-to-One Matched,False,,Match,True,38.916132084316,-77.011365568205
201872531.0,4261837.0,,GlossLab,Retailer,,"Washington, DC",Georgetown,1533 Wisconsin Ave NW,,Washington,District of Columbia,20007.0,,DC,United States,False,Retail,Third Party - Other,CoStar Research,"1533 WISCONSIN AVE NW, WASHINGTON, DC 20007, UNITED STATES",Match,"1533 WISCONSIN AVE NW, WASHINGTON, DC, 20007",38.909937620315,-77.0646015943,11.0,1.0,102.0,2004.0,110010001022004.0,,,,,011,20007,20007,[],['20007'],20007,0,1,One-to-One,1,1,One-to-One Matched,False,,Match,True,38.909937620315,-77.0646015943
201808991.0,11494292.0,Conrad Washington DC,,,,"Washington, DC",Washington DC CBD,950 New York Ave,,Washington,District of Columbia,20001.0,,DC,United States,False,Retail,Third Party - Landlord Rep,CoStar Research,"950 NEW YORK AVE, WASHINGTON, DC 20001, UNITED STATES",Match,"950 NEW YORK AVE NW, WASHINGTON, DC, 20001",38.901745969383,-77.024987070094,11.0,1.0,5802.0,5002.0,110010058025002.0,,,,,011,20001,20001,[],['20001'],20001,0,1,One-to-One,1,1,One-to-One Matched,False,,Match,True,38.901745969383,-77.024987070094
201796171.0,7262641.0,,,,,"Washington, DC",Uptown,3606 14th St NW,,Washington,District of Columbia,20010.0,,DC,United States,False,Retail,Third Party - Landlord Rep,CoStar Research,"3606 14TH ST NW, WASHINGTON, DC 20010, UNITED STATES",Match,"3606 14TH ST NW, WASHINGTON, DC, 20010",38.936360629378,-77.03280386351,11.0,1.0,2801.0,2000.0,110010028012000.0,,,,,011,20010,20010,[],['20010'],20010,0,1,One-to-One,1,1,One-to-One Matched,False,,Match,True,38.936360629378,-77.03280386351
201751401.0,6812260.0,,Compass,Real Estate,Offices of Real Estate Agents and Brokers,"Washington, DC",East End,1401 Massachusetts Ave NW,,Washington,District of Columbia,20005.0,,DC,United States,False,Office,Third Party - Landlord Rep,CoStar Research,"1401 MASSACHUSETTS AVE NW, WASHINGTON, DC 20005, UNITED STATES",Match,"1401 MASSACHUSETTS AVE NW, WASHINGTON, DC, 20005",38.905870918314,-77.032407324202,11.0,1.0,5203.0,3001.0,110010052033001.0,,,,,011,20005,20005,[],['20005'],20005,0,1,One-to-One,1,1,One-to-One Matched,False,,Match,True,38.905870918314,-77.032407324202
201594141.0,6788399.0,,,,,"Washington, DC",Logan Circle,1722 14th St NW,,Washington,District of Columbia,20009.0,,DC,United States,False,Retail,Third Party - Landlord Rep,CoStar Research,"1722 14TH ST NW, WASHINGTON, DC 20009, UNITED STATES",Match,"1722 14TH ST NW, WASHINGTON, DC, 20009",38.913402946965,-77.032026054049,11.0,1.0,5202.0,3000.0,110010052023000.0,,,,,011,20009,20009,[],['20009'],20009,0,1,One-to-One,1,1,One-to-One Matched,False,,Match,True,38.913402946965,-77.032026054049
201606701.0,7119093.0,,,,,"Washington, DC",Georgetown,1723 Wisconsin Ave NW,,Washington,District of Columbia,20007.0,,DC,United States,False,Office,Third Party - Landlord Rep,CoStar Research,"1723 WISCONSIN AVE NW, WASHINGTON, DC 20007, UNITED STATES",Match,"1723 WISCONSIN AVE NW, WASHINGTON, DC, 20007",38.91399540581,-77.06674706336,11.0,1.0,102.0,1005.0,110010001021005.0,,,,,011,20007,20007,[],['20007'],20007,0,1,One-to-One,1,1,One-to-One Matched,False,,Match,True,38.91399540581,-77.06674706336
201674141.0,5527589.0,,,,,"Washington, DC",Uptown,4425 Wisconsin Ave NW,,Washington,District of Columbia,20016.0,,DC,United States,False,Retail,Third Party - Landlord Rep,CoStar Research,"4425 WISCONSIN AVE NW, WASHINGTON, DC 20016, UNITED STATES",Match,"4425 WISCONSIN AVE NW, WASHINGTON, DC, 20016",38.947330981485,-77.079267963086,11.0,1.0,1100.0,4020.0,110010011004020.0,,,,,011,20016,20016,[],['20016'],20016,0,1,One-to-One,1,1,One-to-One Matched,False,,Match,True,38.947330981485,-77.079267963086
203507281.0,4547055.0,1330 7th Street,Distric Hair Lounge,Services,,"Washington, DC",Shaw,1330 7th St NW,704,Washington,District of Columbia,20001.0,,DC,United States,False,Retail,Third Party - Landlord Rep,CoStar Research,"1330 7TH ST NW, WASHINGTON, DC 20001, UNITED STATES",Match,"1330 7TH ST NW, WASHINGTON, DC, 20001",38.907671610856,-77.021993244053,11.0,1.0,4902.0,1000.0,110010049021000.0,,,,,011,20001,20001,[],['20001'],20001,0,1,One-to-One,1,1,One-to-One Matched,False,,Match,True,38.907671610856,-77.021993244053
202378971.0,9091490.0,Park Kennedy,,,,"Washington, DC",Hill East,1901 C St SE,,Washington,District of Columbia,20003.0,,DC,United States,False,Retail,Third Party - Landlord Rep,CoStar Research,"1901 C ST SE, WASHINGTON, DC 20003, UNITED STATES",Match,"1901 C ST SE, WASHINGTON, DC, 20003",38.885290506271,-76.977188871171,11.0,1.0,6804.0,1013.0,110010068041013.0,,,,,011,20003,20003,[],['20003'],20003,0,1,One-to-One,1,1,One-to-One Matched,False,,Match,True,38.885290506271,-76.977188871171
203612501.0,10550685.0,Collection 14,Capital Bank,Retailer,,"Washington, DC",U Street,1400 W St NW,,Washington,District of Columbia,20009.0,,DC,United States,False,Retail,Media - News Outlets,CoStar Research,"1400 W ST NW, WASHINGTON, DC 20009, UNITED STATES",Match,"1400 W ST NW, WASHINGTON, DC, 20009",38.919129914367,-77.03202534708,11.0,1.0,4300.0,2001.0,110010043002001.0,,,,,011,20009,20009,[],['20009'],20009,0,1,One-to-One,1,1,One-to-One Matched,False,,Match,True,38.919129914367,-77.03202534708
201520071.0,6353688.0,,,,,"Washington, DC",Uptown,1662-1664 Columbia Rd NW,,Washington,District of Columbia,20009.0,,DC,United States,False,Retail,Third Party - Landlord Rep,CoStar Research,"1662 COLUMBIA RD NW, WASHINGTON, DC 20009, UNITED STATES",Match,"1662 COLUMBIA RD NW, WASHINGTON, DC, 20009",38.925182489863,-77.038624084521,11.0,1.0,3802.0,2001.0,110010038022001.0,,,,,011,20009,20009,[],['20009'],20009,0,1,One-to-One,1,1,One-to-One Matched,False,,Match,True,38.925182489863,-77.038624084521
110670913.0,960303.0,,Price Retailer,,,"Washington, DC",Southeast,1346 Good Hope Rd SE,,Washington,District of Columbia,20020.0,,DC,United States,False,Office/Retail,Third Party - Other,CoStar Research,"1346 GOOD HOPE RD SE, WASHINGTON, DC 20020, UNITED STATES",Match,"1346 GOOD HOPE RD SE, WASHINGTON, DC, 20020",38.86701245205,-76.986130024245,11.0,1.0,7601.0,5020.0,110010076015020.0,,,,,011,20020,20020,[],['20020'],20020,0,1,One-to-One,1,1,One-to-One Matched,False,,Match,True,38.86701245205,-76.986130024245
128696861.0,8085802.0,Building 9,Panda Express,Accommodation and Food Services,Fast Food Restaurants,"Washington, DC",Northeast,2440 Market St NE,,Washington,District of Columbia,20002.0,,DC,United States,False,Retail,Third Party - Landlord Rep,CoStar Research,"2440 MARKET ST NE, WASHINGTON, DC 20002, UNITED STATES",Match,"2440 MARKET ST NE, WASHINGTON, DC, 20018",38.919942801538,-76.952776967941,11.0,1.0,9000.0,3001.0,110010090003001.0,,,,,011,20002,20018,[],['20018'],20018,0,1,One-to-One,0,1,One-to-One Did Not Match,True,One-to-One Did Not Match,No Match,False,,
128697291.0,8085756.0,Building 7,The Vitamin Shoppe,Retailer,Food (Health) Supplement Retailers,"Washington, DC",Northeast,2460 Market St NE,,Washington,District of Columbia,20018.0,,DC,United States,False,Retail,Third Party - Landlord Rep,CoStar Research,"2460 MARKET ST NE, WASHINGTON, DC 20018, UNITED STATES",Match,"2460 MARKET ST NE, WASHINGTON, DC, 20018",38.920664452856,-76.95248575226,11.0,1.0,9000.0,3001.0,110010090003001.0,,,,,011,20018,20018,[],['20018'],20018,0,1,One-to-One,1,1,One-to-One Matched,False,,Match,True,38.920664452856,-76.95248575226
128665241.0,6407361.0,,,,,"Washington, DC",Georgetown,1404 Wisconsin Ave NW,,Washington,District of Columbia,20007.0,,DC,United States,False,Office/Retail,Third Party - Landlord Rep,CoStar Research,"1404 WISCONSIN AVE NW, WASHINGTON, DC 20007, UNITED STATES",Match,"1404 WISCONSIN AVE NW, WASHINGTON, DC, 20007",38.907966479546,-77.063719623255,11.0,1.0,202.0,2006.0,110010002022006.0,,,,,011,20007,20007,[],['20007'],20007,0,1,One-to-One,1,1,One-to-One Matched,False,,Match,True,38.907966479546,-77.063719623255
128594141.0,9649824.0,Residence Inn Washington Capitol Hill/Navy,Declaration,Administrative and Support Services,Business Support Services,"Washington, DC",Washington DC CBD,1233 1st St SE,,Washington,District of Columbia,20003.0,,DC,United States,False,Retail,Third Party - Landlord Rep,CoStar Research,"1233 1ST ST SE, WASHINGTON, DC 20003, UNITED STATES",Match,"1233 1ST ST SE, WASHINGTON, DC, 20003",38.875859599652,-77.005939217736,11.0,1.0,7201.0,1000.0,110010072011000.0,,,,,011,20003,20003,[],['20003'],20003,0,1,One-to-One,1,1,One-to-One Matched,False,,Match,True,38.875859599652,-77.005939217736
128591061.0,6333769.0,,Signature Collision,Services,,"Washington, DC",SW/SE,1515 Half St SW,,Washington,District of Columbia,20024.0,,DC,United States,False,Industrial,Third Party - Other,CoStar Research,"1515 HALF ST SW, WASHINGTON, DC 20024, UNITED STATES",Match,"1515 HALF ST SW, WASHINGTON, DC, 20024",38.871811610698,-77.010723185442,11.0,1.0,6400.0,2006.0,110010064002006.0,,,,,011,20024,20024,[],['20024'],20024,0,1,One-to-One,1,1,One-to-One Matched,False,,Match,True,38.871811610698,-77.010723185442
128520591.0,9487314.0,,,,,"Washington, DC",Georgetown,1031 30th St NW,,Washington,District of Columbia,20007.0,,DC,United States,False,Office,Third Party - Landlord Rep,CoStar Research,"1031 30TH ST NW, WASHINGTON, DC 20007, UNITED STATES",Match,"1031 30TH ST NW, WASHINGTON, DC, 20007",38.903091067387,-77.059045328691,11.0,1.0,102.0,3029.0,110010001023029.0,,,,,011,20007,20007,[],['20007'],20007,0,1,One-to-One,1,1,One-to-One Matched,False,,Match,True,38.903091067387,-77.059045328691
128420571.0,6362606.0,,,,,"Washington, DC",Northeast,3614 12th St NE,,Washington,District of Columbia,20017.0,,DC,United States,False,Retail,Third Party - Other,CoStar Research,"3614 12TH ST NE, WASHINGTON, DC 20017, UNITED STATES",Match,"3614 12TH ST NE, WASHINGTON, DC, 20017",38.93370297984,-76.991166173815,11.0,1.0,9301.0,2001.0,110010093012001.0,,,,,011,20017,20017,[],['20017'],20017,0,1,One-to-One,1,1,One-to-One Matched,False,,Match,True,38.93370297984,-76.991166173815
128419211.0,6720877.0,,Doggie Style,Retailer,,"Washington, DC",Dupont Circle,1902-1906 18th St NW,Space 1,Washington,District of Columbia,20009.0,,DC,United States,False,Retail,Third Party - Landlord Rep,CoStar Research,"1902 18TH ST NW, WASHINGTON, DC 20009, UNITED STATES",Match,"1902 18TH ST NW, WASHINGTON, DC, 20009",38.915689725783,-77.041731840523,11.0,1.0,4202.0,2000.0,110010042022000.0,,,,,011,20009,20009,[],['20009'],20009,0,1,One-to-One,1,1,One-to-One Matched,False,,Match,True,38.915689725783,-77.041731840523
128184991.0,905529.0,Takoma Masonic Center,,,,"Washington, DC",Silver Spring,115-117 Carroll St NW,,Washington,District of Columbia,20012.0,,DC,United States,False,Retail,Direct - Landlord,CoStar Research,"115 CARROLL ST NW, WASHINGTON, DC 20012, UNITED STATES",Match,"115 CARROLL ST NW, WASHINGTON, DC, 20012",38.974864104089,-77.014118588782,11.0,1.0,1702.0,2003.0,110010017022003.0,,,,,011,20012,20012,[],['20012'],20012,0,1,One-to-One,1,1,One-to-One Matched,False,,Match,True,38.974864104089,-77.014118588782
128831391.0,6691640.0,,Blackburn Architects,"Professional, Scientific, and Technical Services",Architectural Services,"Washington, DC",CBD,1820 N St NW,,Washington,District of Columbia,20020.0,,DC,United States,False,Office,Third Party - Landlord Rep,CoStar Research,"1820 N ST NW, WASHINGTON, DC 20020, UNITED STATES",Match,"1820 N ST NW, WASHINGTON, DC, 20036",38.907186917161,-77.042388718165,11.0,1.0,10700.0,2010.0,110010107002010.0,,,,,011,20020,20036,[],['20036'],20036,0,1,One-to-One,0,1,One-to-One Did Not Match,True,One-to-One Did Not Match,No Match,False,,
180368041.0,130426.0,,U.S. Secret Service,Public Administration,National Security,"Washington, DC",CBD,1111 18th St NW,,Washington,District of Columbia,20223.0,,DC,United States,False,Office,,CoStar Research,"1111 18TH ST NW, WASHINGTON, DC 20223, UNITED STATES",Match,"1111 18TH ST NW, WASHINGTON, DC, 20036",38.904168323836,-77.041603095396,11.0,1.0,10700.0,1002.0,110010107001002.0,,,,,011,20223,20036,[],['20036'],20036,0,1,One-to-One,0,1,One-to-One Did Not Match,True,One-to-One Did Not Match,No Match,False,,
174786391.0,6473709.0,,Salon Macomb,Services,Beauty Salons,"Washington, DC",Uptown,3714-3716 Macomb St NW,,Washington,District of Columbia,20016.0,,DC,United States,False,Retail,Third Party - Other,CoStar Research,"3714 MACOMB ST NW, WASHINGTON, DC 20016, UNITED STATES",Match,"3714 MACOMB ST NW, WASHINGTON, DC, 20016",38.93342756875,-77.07268890421,11.0,1.0,704.0,1000.0,110010007041000.0,,,,,011,20016,20016,[],['20016'],20016,0,1,One-to-One,1,1,One-to-One Matched,False,,Match,True,38.93342756875,-77.07268890421
185603661.0,9534992.0,Avec,Heart + Paw,Services,,"Washington, DC",H Street,801-901 H St NE,16,Washington,District of Columbia,20002.0,,DC,United States,False,Retail,,CoStar Research,"801 H ST NE, WASHINGTON, DC 20002, UNITED STATES",Match,"801 H ST NE, WASHINGTON, DC, 20002",38.900148916809,-76.994888095977,11.0,1.0,8402.0,2001.0,110010084022001.0,,,,,011,20002,20002,[],['20002'],20002,0,1,One-to-One,1,1,One-to-One Matched,False,,Match,True,38.900148916809,-76.994888095977
176766071.0,10934567.0,Gateway to SE,Capital One Caf̩,Finance and Insurance,Commercial Banking,"Washington, DC",Southeast,1201-1215 Good Hope Rd SE,,Washington,District of Columbia,20020.0,,DC,United States,False,Retail,,CoStar Research,"1201 GOOD HOPE RD SE, WASHINGTON, DC 20020, UNITED STATES",Match,"1201 GOOD HOPE RD SE, WASHINGTON, DC, 20020",38.867347886965,-76.988576356164,11.0,1.0,7503.0,1002.0,110010075031002.0,,,,,011,20020,20020,[],['20020'],20020,0,1,One-to-One,1,1,One-to-One Matched,False,,Match,True,38.867347886965,-76.988576356164
174527271.0,9988438.0,Watermark at Buzzard Point,Eagle Academy,Services,,"Washington, DC",Waterfront,1900 Half St SW,,Washington,District of Columbia,20002.0,,DC,United States,False,Retail,Third Party - Landlord Rep,CoStar Research,"1900 HALF ST SW, WASHINGTON, DC 20002, UNITED STATES",Match,"1900 HALF ST SW, WASHINGTON, DC, 20024",38.867226924037,-77.010620127192,11.0,1.0,6400.0,2011.0,110010064002011.0,,,,,011,20002,20024,[],['20024'],20024,0,1,One-to-One,0,1,One-to-One Did Not Match,True,One-to-One Did Not Match,No Match,False,,
174688661.0,41215.0,,Year Up,Educational Services,Educational Support Services,"Washington, DC",Capitol Hill,609 H St NE,,Washington,District of Columbia,20002.0,,DC,United States,False,Office,Third Party - Landlord Rep,CoStar Research,"609 H ST NE, WASHINGTON, DC 20002, UNITED STATES",Match,"609 H ST NE, WASHINGTON, DC, 20002",38.900148916932,-76.998193104673,11.0,1.0,8302.0,2001.0,110010083022001.0,,,,,011,20002,20002,[],['20002'],20002,0,1,One-to-One,1,1,One-to-One Matched,False,,Match,True,38.900148916932,-76.998193104673
174312611.0,6350051.0,,Ledo Pizza,,,"Washington, DC",Northeast,1201 Franklin St NE,,Washington,District of Columbia,20017.0,,DC,United States,False,Retail,Third Party - Landlord Rep,CoStar Research,"1201 FRANKLIN ST NE, WASHINGTON, DC 20017, UNITED STATES",Match,"1201 FRANKLIN ST NE, WASHINGTON, DC, 20017",38.925452378195,-76.990388630286,11.0,1.0,9302.0,1009.0,110010093021009.0,,,,,011,20017,20017,[],['20017'],20017,0,1,One-to-One,1,1,One-to-One Matched,False,,Match,True,38.925452378195,-76.990388630286
174319551.0,8306773.0,District,,,,"Washington, DC",Logan Circle,1401 S St NW,,Washington,District of Columbia,20009.0,,DC,United States,False,Retail,Third Party - Landlord Rep,CoStar Research,"1401 S ST NW, WASHINGTON, DC 20009, UNITED STATES",Match,"1401 S ST NW, WASHINGTON, DC, 20009",38.914150506767,-77.032025342099,11.0,1.0,4300.0,4003.0,110010043004003.0,,,,,011,20009,20009,[],['20009'],20009,0,1,One-to-One,1,1,One-to-One Matched,False,,Match,True,38.914150506767,-77.032025342099
174198591.0,6337282.0,,,,,"Washington, DC",Northeast,1800 Rhode Island Ave NE,,Washington,District of Columbia,20018.0,,DC,United States,False,Retail,Third Party - Landlord Rep,CoStar Research,"1800 RHODE ISLAND AVE NE, WASHINGTON, DC 20018, UNITED STATES",No_Match,,,,0.0,0.0,0.0,0.0,0.0,,,,,011,20018,,[],[],,0,0,One-to-One,0,0,Geocoder ZIP Missing,False,,Geocoder Missing,False,,
176146761.0,6377613.0,,"Capitol Building Supply, Inc.",Retailer,Other Building Material Dealers,"Washington, DC",NE,2300 T St NE,,Washington,District of Columbia,20002.0,,DC,United States,False,Industrial,Third Party - Tenant Rep,CoStar Research,"2300 T ST NE, WASHINGTON, DC 20002, UNITED STATES",Match,"2300 T ST NE, WASHINGTON, DC, 20002",38.915752473073,-76.97355578348,11.0,1.0,11100.0,3027.0,110010111003027.0,,,,,011,20002,20002,[],['20002'],20002,0,1,One-to-One,1,1,One-to-One Matched,False,,Match,True,38.915752473073,-76.97355578348
174089691.0,637593.0,,,,,"Washington, DC",East End,804-808 7th St NW,,Washington,District of Columbia,20001.0,,DC,United States,False,Retail,Third Party - Landlord Rep,CoStar Research,"804 7TH ST NW, WASHINGTON, DC 20001, UNITED STATES",Match,"804 7TH ST NW, WASHINGTON, DC, 20001",38.899904761661,-77.021988807678,11.0,1.0,5802.0,5007.0,110010058025007.0,,,,,011,20001,20001,[],['20001'],20001,0,1,One-to-One,1,1,One-to-One Matched,False,,Match,True,38.899904761661,-77.021988807678
115792251.0,8.0,,Qualia Coffee & Roaster,Retailer,,"Washington, DC",NE,1240 Mount Olivet Rd NE,,Washington,District of Columbia,20002.0,,DC,United States,False,Flex,Third Party - Landlord Rep,CoStar Research,"1240 MOUNT OLIVET RD NE, WASHINGTON, DC 20002, UNITED STATES",Match,"1240 MOUNT OLIVET RD NE, WASHINGTON, DC, 20002",38.909983547046,-76.984205392569,11.0,1.0,8804.0,2001.0,110010088042001.0,,,,,011,20002,20002,[],['20002'],20002,0,1,One-to-One,1,1,One-to-One Matched,False,,Match,True,38.909983547046,-76.984205392569
115716401.0,8441138.0,Lyric 440K Apartments,BicycleSPACE,Retailer,,"Washington, DC",Mount Vernon Triangle,440 K St NW,,Washington,District of Columbia,20001.0,,DC,United States,False,Retail,Third Party - Landlord Rep,CoStar Research,"440 K ST NW, WASHINGTON, DC 20001, UNITED STATES",Match,"440 K ST NW, WASHINGTON, DC, 20001",38.902461917186,-77.017540669361,11.0,1.0,4702.0,3000.0,110010047023000.0,,,,,011,20001,20001,[],['20001'],20001,0,1,One-to-One,1,1,One-to-One Matched,False,,Match,True,38.902461917186,-77.017540669361
115694491.0,9363874.0,,Wholistic,Services,,"Washington, DC",Northeast,3350 9th St NE,,Washington,District of Columbia,20017.0,,DC,United States,False,Office,Third Party - Landlord Rep,CoStar Research,"3350 9TH ST NE, WASHINGTON, DC 20017, UNITED STATES",Match,"3350 9TH ST NE, WASHINGTON, DC, 20017",38.930933089211,-76.993649311955,11.0,1.0,9301.0,2009.0,110010093012009.0,,,,,011,20017,20017,[],['20017'],20017,0,1,One-to-One,1,1,One-to-One Matched,False,,Match,True,38.930933089211,-76.993649311955
116298691.0,5382461.0,,Capitol Petroleum,Retailer,Gasoline Stations with Convenience Stores,"Washington, DC",Northeast,2230 New York Ave NE,,Washington,District of Columbia,20002.0,,DC,United States,False,Retail,Direct - Landlord,CoStar Research,"2230 NEW YORK AVE NE, WASHINGTON, DC 20002, UNITED STATES",Match,"2230 NEW YORK AVE NE, WASHINGTON, DC, 20002",38.91743791881,-76.974042876169,11.0,1.0,11100.0,3016.0,110010111003016.0,,,,,011,20002,20002,[],['20002'],20002,0,1,One-to-One,1,1,One-to-One Matched,False,,Match,True,38.91743791881,-76.974042876169
119302151.0,8259587.0,,Efforts,"Professional, Scientific, and Technical Services",,"Washington, DC",NoMa,1416 N Capitol St NW,,Washington,District of Columbia,20001.0,,DC,United States,False,Office,Third Party - Landlord Rep,CoStar Research,"1416 N CAPITOL ST NW, WASHINGTON, DC 20001, UNITED STATES",Match,"1416 N CAPITOL ST NW, WASHINGTON, DC, 20002",38.909401008883,-77.009183344311,11.0,1.0,4600.0,1004.0,110010046001004.0,,,,,011,20001,20002,[],['20002'],20002,0,1,One-to-One,0,1,One-to-One Did Not Match,True,One-to-One Did Not Match,No Match,False,,
115716771.0,6403815.0,,Illusions,Services,Barber Shops,"Washington, DC",Georgetown,1629 Wisconsin Ave NW,,Washington,District of Columbia,20007.0,,DC,United States,False,Retail,Third Party - Landlord Rep,CoStar Research,"1629 WISCONSIN AVE NW, WASHINGTON, DC 20007, UNITED STATES",Match,"1629 WISCONSIN AVE NW, WASHINGTON, DC, 20007",38.911305723584,-77.065322994166,11.0,1.0,102.0,1011.0,110010001021011.0,,,,,011,20007,20007,[],['20007'],20007,0,1,One-to-One,1,1,One-to-One Matched,False,,Match,True,38.911305723584,-77.065322994166
116394191.0,6722962.0,,Asia 54,Retailer,,"Washington, DC",Dupont Circle,1917 18th St NW,,Washington,District of Columbia,20009.0,,DC,United States,False,Retail,,CoStar Research,"1917 18TH ST NW, WASHINGTON, DC 20009, UNITED STATES",Match,"1917 18TH ST NW, WASHINGTON, DC, 20009",38.91600252743,-77.041584564522,11.0,1.0,4201.0,3000.0,110010042013000.0,,,,,011,20009,20009,[],['20009'],20009,0,1,One-to-One,1,1,One-to-One Matched,False,,Match,True,38.91600252743,-77.041584564522
112476922.0,6367698.0,,,,,"Washington, DC",NE,2210 Channing St NE,,Washington,District of Columbia,20018.0,,DC,United States,False,Industrial,Third Party - Landlord Rep,CoStar Research,"2210 CHANNING ST NE, WASHINGTON, DC 20018, UNITED STATES",Match,"2210 CHANNING ST NE, WASHINGTON, DC, 20018",38.922421502934,-76.973939836558,11.0,1.0,11100.0,3008.0,110010111003008.0,,,,,011,20018,20018,[],['20018'],20018,0,1,One-to-One,1,1,One-to-One Matched,False,,Match,True,38.922421502934,-76.973939836558
112494480.0,1452844.0,,Lemo Cafe,Retailer,,"Washington, DC",Uptown,6230 Georgia Ave NW,,Washington,District of Columbia,20011.0,,DC,United States,False,Retail,Third Party - Other,CoStar Research,"6230 GEORGIA AVE NW, WASHINGTON, DC 20011, UNITED STATES",Match,"6230 GEORGIA AVE NW, WASHINGTON, DC, 20011",38.965339488652,-77.027748874375,11.0,1.0,1804.0,2008.0,110010018042008.0,,,,,011,20011,20011,[],['20011'],20011,0,1,One-to-One,1,1,One-to-One Matched,False,,Match,True,38.965339488652,-77.027748874375
112498405.0,4561881.0,,Brink,"Professional, Scientific, and Technical Services",Marketing Consulting Services,"Washington, DC",Logan Circle,1516 U St NW,400,Washington,District of Columbia,20009.0,,DC,United States,False,Office/Retail,Third Party - Landlord Rep,CoStar Research,"1516 U ST NW, WASHINGTON, DC 20009, UNITED STATES",Match,"1516 U ST NW, WASHINGTON, DC, 20009",38.916942914915,-77.034900125032,11.0,1.0,4300.0,3004.0,110010043003004.0,,,,,011,20009,20009,[],['20009'],20009,0,1,One-to-One,1,1,One-to-One Matched,False,,Match,True,38.916942914915,-77.034900125032
112476853.0,801666.0,,PHYTO Management LLC,Health Care and Social Assistance,,"Washington, DC",NE,3701 Benning Rd NE,,Washington,District of Columbia,20019.0,,DC,United States,False,Industrial,Third Party - Landlord Rep,CoStar Research,"3701 BENNING RD NE, WASHINGTON, DC 20019, UNITED STATES",Match,"3701 BENNING RD NE, WASHINGTON, DC, 20019",38.895360050744,-76.951068987089,11.0,1.0,9603.0,3000.0,110010096033000.0,,,,,011,20019,20019,[],['20019'],20019,0,1,One-to-One,1,1,One-to-One Matched,False,,Match,True,38.895360050744,-76.951068987089
112778332.0,8435923.0,Walmart,Walmart,Retailer,Department Stores,"Washington, DC",NoMa,99 H St NW,1st Floor,Washington,District of Columbia,20002.0,,DC,United States,False,Retail,Direct - Landlord,CoStar Research,"99 H ST NW, WASHINGTON, DC 20002, UNITED STATES",Match,"99 H ST NW, WASHINGTON, DC, 20001",38.900255039809,-77.012101279288,11.0,1.0,4702.0,1004.0,110010047021004.0,,,,,011,20002,20001,[],['20001'],20001,0,1,One-to-One,0,1,One-to-One Did Not Match,True,One-to-One Did Not Match,No Match,False,,
