LeaseCompId,PropertyId,PropertyName,Tenant.Name,TenantIndustry,TenantNAICS,Market,Submarket,Address.DeliveryAddress,Suite,Address.Locality,Address.County,Address.PostalCode,Address.RegionName,Address.Subdivision,Address.Country,IsVerified.RawValue,SpaceUse,LeaseSource,LeaseOrigin,full_address_std
11178289.0,333674.0,Mills Medical Arts Bldg,"Bruce L. Allen, M.D.",Health Care and Social Assistance,Offices of Physicians,San Francisco,San Mateo,50 S San Mateo Dr,360   ,San Mateo,San Mateo,94401.0,,CA,United States,False,Medical,Third Party - Other,CoStar Research,"50 S SAN MATEO DR, SAN MATEO, CA 94401, UNITED STATES"
110938554.0,333678.0,,"Mcfadden, Wayne A Law Offices","Professional, Scientific, and Technical Services",,San Francisco,San Mateo,1200 Dore Ave,201,San Mateo,San Mateo,94401.0,,CA,United States,False,Office,Third Party - Other,CoStar Research,"1200 DORE AVE, SAN MATEO, CA 94401, UNITED STATES"
30088101.0,333679.0,,,,,San Francisco,San Mateo,101 N San Mateo Dr,,San Mateo,San Mateo,94401.0,,CA,United States,False,Medical,Third Party - Other,CoStar Research,"101 N SAN MATEO DR, SAN MATEO, CA 94401, UNITED STATES"
160539551.0,333684.0,,TransAmerica,,,San Francisco,San Mateo,2555 Flores St,175,San Mateo,San Mateo,94403.0,,CA,United States,False,Office,Third Party - Landlord Rep,CoStar Research,"2555 FLORES ST, SAN MATEO, CA 94403, UNITED STATES"
110490966.0,333685.0,,,,,San Francisco,San Mateo,635 Mariners Island Blvd,,San Mateo,San Mateo,94404.0,,CA,United States,False,Office,Third Party - Other,CoStar Research,"635 MARINERS ISLAND BLVD, SAN MATEO, CA 94404, UNITED STATES"
70210745.0,333689.0,,,,,San Francisco,San Mateo,3130 La Selva Dr,,San Mateo,San Mateo,94403.0,,CA,United States,False,Office,Third Party - Other,CoStar Research,"3130 LA SELVA DR, SAN MATEO, CA 94403, UNITED STATES"
110807577.0,333694.0,,,,,San Francisco,San Mateo,675 Mariners Island Blvd,,San Mateo,San Mateo,94404.0,,CA,United States,False,Office,Third Party - Other,CoStar Research,"675 MARINERS ISLAND BLVD, SAN MATEO, CA 94404, UNITED STATES"
204664131.0,333695.0,Electrical Workers,,,,San Francisco,San Mateo,1701 Leslie St,,San Mateo,San Mateo,94402.0,,CA,United States,False,Industrial,Third Party - Landlord Rep,CoStar Research,"1701 LESLIE ST, SAN MATEO, CA 94402, UNITED STATES"
112488258.0,333696.0,,,,,San Francisco,San Mateo,29 Baywood Ave,,San Mateo,San Mateo,94402.0,,CA,United States,False,Office/Retail,Third Party - Landlord Rep,CoStar Research,"29 BAYWOOD AVE, SAN MATEO, CA 94402, UNITED STATES"
70421257.0,333697.0,,,,,San Francisco,San Mateo,3190 Clearview Way,,San Mateo,San Mateo,94402.0,,CA,United States,False,Office,Third Party - Other,CoStar Research,"3190 CLEARVIEW WAY, SAN MATEO, CA 94402, UNITED STATES"
110305804.0,333698.0,,Safari Run,"Arts, Entertainment, and Recreation",Fitness and Recreational Sports Centers,San Francisco,San Mateo,341-345 N Amphlett Blvd,341,San Mateo,San Mateo,94401.0,,CA,United States,False,Industrial,Third Party - Other,CoStar Research,"341 N AMPHLETT BLVD, SAN MATEO, CA 94401, UNITED STATES"
113570829.0,333700.0,,,,,San Francisco,San Mateo,1001-1009 S Railroad Ave,,San Mateo,San Mateo,94402.0,,CA,United States,False,Industrial,Third Party - Landlord Rep,CoStar Research,"1001 S RAILROAD AVE, SAN MATEO, CA 94402, UNITED STATES"
112515634.0,333703.0,,24 Hour Fitness,"Arts, Entertainment, and Recreation",Fitness and Recreational Sports Centers,San Francisco,San Mateo,35-93 Bovet Rd,,San Mateo,San Mateo,94402.0,,CA,United States,False,Retail,Public Record - CMBS filing,CoStar Research,"35 BOVET RD, SAN MATEO, CA 94402, UNITED STATES"
111313487.0,333704.0,,Delfin Appraisal Services Llc,,,San Francisco,San Mateo,16 E 3rd Ave,7,San Mateo,San Mateo,94401.0,,CA,United States,False,Office,Third Party - Other,CoStar Research,"16 E 3RD AVE, SAN MATEO, CA 94401, UNITED STATES"
166026281.0,333707.0,,The Emerson Five,,,San Francisco,San Mateo,608 N El Camino Real,,San Mateo,San Mateo,94401.0,,CA,United States,False,Office,Direct - Landlord,CoStar Research,"608 N EL CAMINO REAL, SAN MATEO, CA 94401, UNITED STATES"
138433981.0,333711.0,Monomi Park,,,,San Francisco,San Mateo,360-364 S Railroad Ave,,San Mateo,San Mateo,94401.0,,CA,United States,False,Office,Public Record - CMBS filing,CoStar Research,"360 S RAILROAD AVE, SAN MATEO, CA 94401, UNITED STATES"
112708281.0,333713.0,San Mateo Plaza,Serena Software Inc.,Information,Software Publishers,San Francisco,San Mateo,1850 Gateway Dr,4th FL,San Mateo,San Mateo,94404.0,,CA,United States,False,Office,Public Record - SEC filing,CoStar Research,"1850 GATEWAY DR, SAN MATEO, CA 94404, UNITED STATES"
70223271.0,333715.0,,,,,San Francisco,San Mateo,2471-2479 Flores Ave,,San Mateo,San Mateo,94403.0,,CA,United States,False,Office,Third Party - Other,CoStar Research,"2471 FLORES AVE, SAN MATEO, CA 94403, UNITED STATES"
135947391.0,333716.0,,,,,San Francisco,San Mateo,1100 S Amphlett Blvd,,San Mateo,San Mateo,94402.0,,CA,United States,False,Industrial,Third Party - Landlord Rep,CoStar Research,"1100 S AMPHLETT BLVD, SAN MATEO, CA 94402, UNITED STATES"
110939228.0,333721.0,Apple One Plaza,Bonus.com,,,San Francisco,San Mateo,1515-1521 S El Camino Real,Penthouse,San Mateo,San Mateo,94402.0,,CA,United States,False,Office,Third Party - Other,CoStar Research,"1515 S EL CAMINO REAL, SAN MATEO, CA 94402, UNITED STATES"
70430399.0,333722.0,,,,,San Francisco,San Mateo,1941 O'Farrell St,,San Mateo,San Mateo,94403.0,,CA,United States,False,Office,Third Party - Other,CoStar Research,"1941 OFARRELL ST, SAN MATEO, CA 94403, UNITED STATES"
70404152.0,333725.0,,,,,San Francisco,San Mateo,2031 Pioneer Ct,,San Mateo,San Mateo,94403.0,,CA,United States,False,Office,Third Party - Other,CoStar Research,"2031 PIONEER CT, SAN MATEO, CA 94403, UNITED STATES"
204939811.0,333727.0,,,,,San Francisco,San Mateo,2040 Pioneer Ct,,San Mateo,San Mateo,94403.0,,CA,United States,False,Office,Third Party - Landlord Rep,CoStar Research,"2040 PIONEER CT, SAN MATEO, CA 94403, UNITED STATES"
113219335.0,333728.0,,,,,San Francisco,San Mateo,2041 Pioneer Ct,,San Mateo,San Mateo,94403.0,,CA,United States,False,Office,Third Party - Landlord Rep,CoStar Research,"2041 PIONEER CT, SAN MATEO, CA 94403, UNITED STATES"
121579621.0,333731.0,,,,,San Francisco,San Mateo,1611 Borel Pl,,San Mateo,San Mateo,94402.0,,CA,United States,False,Office,Third Party - Landlord Rep,CoStar Research,"1611 BOREL PL, SAN MATEO, CA 94402, UNITED STATES"
196550731.0,333732.0,,Ray Pautin,,,San Francisco,San Mateo,1650 Borel Pl,100,San Mateo,San Mateo,94402.0,,CA,United States,False,Office,Third Party - Landlord Rep,CoStar Research,"1650 BOREL PL, SAN MATEO, CA 94402, UNITED STATES"
10650182.0,333736.0,,Securivacy,,,San Francisco,San Mateo,1900 Alameda De Las Pulgas,112   ,San Mateo,San Mateo,94403.0,,CA,United States,False,Office,Third Party - Other,CoStar Research,"1900 ALAMEDA DE LAS PULGAS, SAN MATEO, CA 94403, UNITED STATES"
11175906.0,333738.0,,Kevin Tully/Individual,,,San Francisco,San Mateo,411 Borel Ave,505   ,San Mateo,San Mateo,94402.0,,CA,United States,False,Office,Third Party - Other,CoStar Research,"411 BOREL AVE, SAN MATEO, CA 94402, UNITED STATES"
112527434.0,333740.0,Bldg E,"GoPro, Inc.",Manufacturing,Commercial and Service Industry Machinery Manufacturing,San Francisco,San Mateo,3000 Clearview Way,,San Mateo,San Mateo,94402.0,,CA,United States,False,Office,Public Record - SEC filing,CoStar Research,"3000 CLEARVIEW WAY, SAN MATEO, CA 94402, UNITED STATES"
112077065.0,333741.0,Building C,Tesla,Manufacturing,Motor Vehicle Electrical and Electronic Equipment Manufacturing,San Francisco,San Mateo,3055 Clearview Way,,San Mateo,San Mateo,94402.0,,CA,United States,False,Office,Public Record - SEC filing,CoStar Research,"3055 CLEARVIEW WAY, SAN MATEO, CA 94402, UNITED STATES"
122229491.0,333742.0,Bldg B,Gopro,Retailer,,San Francisco,San Mateo,3125 Clearview Way,,San Mateo,San Mateo,94402.0,,CA,United States,False,Office,Third Party - Landlord Rep,CoStar Research,"3125 CLEARVIEW WAY, SAN MATEO, CA 94402, UNITED STATES"
113389923.0,333743.0,Building A,"GoPro, Inc.",Manufacturing,Commercial and Service Industry Machinery Manufacturing,San Francisco,San Mateo,3155 Clearview Way,,San Mateo,San Mateo,94402.0,,CA,United States,False,Office,Public Record - SEC filing,CoStar Research,"3155 CLEARVIEW WAY, SAN MATEO, CA 94402, UNITED STATES"
112679821.0,333744.0,Building I,"Coherent Navigation, Inc.",,,San Francisco,San Mateo,1800 Gateway Dr,,San Mateo,San Mateo,94404.0,,CA,United States,False,Office,Third Party - Landlord Rep,CoStar Research,"1800 GATEWAY DR, SAN MATEO, CA 94404, UNITED STATES"
167359601.0,333760.0,,,,,San Francisco,San Mateo,15-25 S B St,,San Mateo,San Mateo,94401.0,,CA,United States,False,Office,Third Party - Landlord Rep,CoStar Research,"15 S B ST, SAN MATEO, CA 94401, UNITED STATES"
70223272.0,333764.0,Crystal Springs Medical Bldg,,,,San Francisco,San Mateo,36 S El Camino Real,,San Mateo,San Mateo,94401.0,,CA,United States,False,Office,Third Party - Other,CoStar Research,"36 S EL CAMINO REAL, SAN MATEO, CA 94401, UNITED STATES"
113586969.0,333765.0,,"Tomcoh Commerce, Inc.","Professional, Scientific, and Technical Services",,San Francisco,San Mateo,100-122 2nd Ave,214,San Mateo,San Mateo,94401.0,,CA,United States,False,Office,,CoStar Research,"100 2ND AVE, SAN MATEO, CA 94401, UNITED STATES"
174773921.0,333767.0,,McDowall-Cotter,,,San Francisco,San Mateo,2050 Pioneer Ct,,San Mateo,San Mateo,94403.0,,CA,United States,False,Office/Retail,Third Party - Landlord Rep,CoStar Research,"2050 PIONEER CT, SAN MATEO, CA 94403, UNITED STATES"
70211366.0,333768.0,Demolished,,,,San Francisco,San Mateo,2030-2036 Pioneer Ct,,San Mateo,San Mateo,94403.0,,CA,United States,False,Office,Third Party - Other,CoStar Research,"2030 PIONEER CT, SAN MATEO, CA 94403, UNITED STATES"
70223273.0,333769.0,,Du Rard McKenna & Borg,"Professional, Scientific, and Technical Services",Offices of Lawyers,San Francisco,San Mateo,2015 Pioneer Ct,,San Mateo,San Mateo,94403.0,,CA,United States,False,Office,Third Party - Other,CoStar Research,"2015 PIONEER CT, SAN MATEO, CA 94403, UNITED STATES"
10729296.0,333771.0,,"Muse Communications, Inc.",,,San Francisco,San Mateo,1950 Elkhorn Ct,,San Mateo,San Mateo,94403.0,,CA,United States,False,Office,Third Party - Other,CoStar Research,"1950 ELKHORN CT, SAN MATEO, CA 94403, UNITED STATES"
111760864.0,333777.0,,San Mateo Eye Center Inc,Retailer,Optical Goods Retailers,San Francisco,San Mateo,117 N San Mateo Dr,2,San Mateo,San Mateo,94401.0,,CA,United States,False,Office,Third Party - Landlord Rep,CoStar Research,"117 N SAN MATEO DR, SAN MATEO, CA 94401, UNITED STATES"
70039572.0,333782.0,,,,,San Francisco,San Mateo,201 S B St,,San Mateo,San Mateo,94401.0,,CA,United States,False,Office,Third Party - Other,CoStar Research,"201 S B ST, SAN MATEO, CA 94401, UNITED STATES"
70211367.0,333784.0,,,,,San Francisco,San Mateo,30 W 39th Ave,,San Mateo,San Mateo,94403.0,,CA,United States,False,Office,Third Party - Other,CoStar Research,"30 W 39TH AVE, SAN MATEO, CA 94403, UNITED STATES"
10576230.0,333785.0,,Grace Body Shop,Services,Specialized Automotive Repair,San Francisco,San Mateo,955 N Amphlett Blvd,,San Mateo,San Mateo,94401.0,,CA,United States,False,Industrial,Third Party - Other,CoStar Research,"955 N AMPHLETT BLVD, SAN MATEO, CA 94401, UNITED STATES"
10928814.0,333786.0,,Marcucci Heating & Sheet Metal,,,San Francisco,San Mateo,863 Woodside Way,,San Mateo,San Mateo,94401.0,,CA,United States,False,Industrial,Third Party - Other,CoStar Research,"863 WOODSIDE WAY, SAN MATEO, CA 94401, UNITED STATES"
110894176.0,333792.0,,The Parkside Group LLC,,,San Francisco,San Mateo,101 S Ellsworth Ave,,San Mateo,San Mateo,94401.0,,CA,United States,False,Office,Third Party - Other,CoStar Research,"101 S ELLSWORTH AVE, SAN MATEO, CA 94401, UNITED STATES"
110114444.0,333799.0,,,,,San Francisco,San Mateo,2191-2195 S El Camino Real,,San Mateo,San Mateo,94403.0,,CA,United States,False,Retail,Third Party - Other,CoStar Research,"2191 S EL CAMINO REAL, SAN MATEO, CA 94403, UNITED STATES"
111182480.0,333800.0,,Plato's Closet,Retailer,Clothing and Clothing Accessories Retailers,San Francisco,San Mateo,41-43 E 3rd Ave,,San Mateo,San Mateo,94401.0,,CA,United States,False,Retail,Third Party - Other,CoStar Research,"41 E 3RD AVE, SAN MATEO, CA 94401, UNITED STATES"
111336441.0,333801.0,,Tableau,Information,Software Publishers,San Francisco,San Mateo,111 E 5th Ave,200,San Mateo,San Mateo,94401.0,,CA,United States,False,Office,Third Party - Other,CoStar Research,"111 E 5TH AVE, SAN MATEO, CA 94401, UNITED STATES"
112638167.0,333803.0,The Crossroads III,Avistar Communications Corporation,Manufacturing,Communications Equipment Manufacturing,San Francisco,San Mateo,1855 S Grant St,,San Mateo,San Mateo,94402.0,,CA,United States,False,Office,Public Record - SEC filing,CoStar Research,"1855 S GRANT ST, SAN MATEO, CA 94402, UNITED STATES"
70000998.0,333805.0,,,,,San Francisco,San Mateo,710-714 S B St,,San Mateo,San Mateo,94401.0,,CA,United States,False,Office,Third Party - Other,CoStar Research,"710 S B ST, SAN MATEO, CA 94401, UNITED STATES"
124466671.0,333806.0,,,,,San Francisco,San Mateo,945-951 S Claremont St,,San Mateo,San Mateo,94402.0,,CA,United States,False,Industrial,Third Party - Tenant Rep,CoStar Research,"945 S CLAREMONT ST, SAN MATEO, CA 94402, UNITED STATES"
113200384.0,333807.0,,,,,San Francisco,San Mateo,428-436 Peninsula Ave,,San Mateo,San Mateo,94401.0,,CA,United States,False,Office,Third Party - Landlord Rep,CoStar Research,"428 PENINSULA AVE, SAN MATEO, CA 94401, UNITED STATES"
110349240.0,333809.0,,,,,San Francisco,San Mateo,227-237 N Amphlett Blvd,,San Mateo,San Mateo,94401.0,,CA,United States,False,Industrial,Third Party - Other,CoStar Research,"227 N AMPHLETT BLVD, SAN MATEO, CA 94401, UNITED STATES"
114005082.0,333811.0,,Barbara J Kuehn Law & Mediation Offices,Health Care and Social Assistance,,San Francisco,Belmont/San Carlos,1601 El Camino Real,202,Belmont,San Mateo,94002.0,,CA,United States,False,Office/Medical,Direct - Landlord,CoStar Research,"1601 EL CAMINO REAL, BELMONT, CA 94002, UNITED STATES"
110076279.0,333812.0,,,,,San Francisco,Belmont/San Carlos,720 El Camino Real,,Belmont,San Mateo,94002.0,,CA,United States,False,Office,Third Party - Other,CoStar Research,"720 EL CAMINO REAL, BELMONT, CA 94002, UNITED STATES"
115527411.0,333815.0,,"Fanhattan, Inc",Services,Consumer Electronics Repair and Maintenance,San Francisco,San Mateo,485-493 S El Camino Real,,San Mateo,San Mateo,94402.0,,CA,United States,False,Office,Third Party - Landlord Rep,CoStar Research,"485 S EL CAMINO REAL, SAN MATEO, CA 94402, UNITED STATES"
204812821.0,333817.0,,,,,San Francisco,San Mateo,611 S B St,,San Mateo,San Mateo,94401.0,,CA,United States,False,Office,Third Party - Landlord Rep,CoStar Research,"611 S B ST, SAN MATEO, CA 94401, UNITED STATES"
112071510.0,333819.0,,Bua Thai Wellness Center,Health Care and Social Assistance,Miscellaneous Ambulatory Health Care Services,San Francisco,San Mateo,40-44 W 42nd Ave,42 W 42nd Ave,San Mateo,San Mateo,94403.0,,CA,United States,False,Retail,Third Party - Landlord Rep,CoStar Research,"40 W 42ND AVE, SAN MATEO, CA 94403, UNITED STATES"
113447844.0,333820.0,,,,,San Francisco,San Mateo,7-23 W 41st Ave,,San Mateo,San Mateo,94403.0,,CA,United States,False,Retail,Third Party - Landlord Rep,CoStar Research,"7 W 41ST AVE, SAN MATEO, CA 94403, UNITED STATES"
113447845.0,333822.0,Olympic Village,,,,San Francisco,San Mateo,4200-4228 Olympic Ave,,San Mateo,San Mateo,94403.0,,CA,United States,False,Retail,Third Party - Landlord Rep,CoStar Research,"4200 OLYMPIC AVE, SAN MATEO, CA 94403, UNITED STATES"
111380474.0,333823.0,Bel Mateo Shopping Area,Menlo Park Presbyterian Church,Services,,San Francisco,San Mateo,51 41st Ave,,San Mateo,San Mateo,94403.0,,CA,United States,False,Retail,Third Party - Other,CoStar Research,"51 41ST AVE, SAN MATEO, CA 94403, UNITED STATES"
110465127.0,333824.0,Bldg B,,,,San Francisco,San Mateo,61 W 41st Ave,,San Mateo,San Mateo,94403.0,,CA,United States,False,Industrial,Third Party - Other,CoStar Research,"61 W 41ST AVE, SAN MATEO, CA 94403, UNITED STATES"
110180704.0,333829.0,,,,,San Francisco,San Mateo,1840 Gateway Dr,,San Mateo,San Mateo,94404.0,,CA,United States,False,Office,Third Party - Other,CoStar Research,"1840 GATEWAY DR, SAN MATEO, CA 94404, UNITED STATES"
110766915.0,333831.0,Chien-Lung Antiques,,,,San Francisco,San Mateo,66 21st Ave,,San Mateo,San Mateo,94403.0,,CA,United States,False,Industrial,Third Party - Other,CoStar Research,"66 21ST AVE, SAN MATEO, CA 94403, UNITED STATES"
180564421.0,333834.0,,,,,San Francisco,San Mateo,11 S Railroad Ave,,San Mateo,San Mateo,94401.0,,CA,United States,False,Industrial,Third Party - Landlord Rep,CoStar Research,"11 S RAILROAD AVE, SAN MATEO, CA 94401, UNITED STATES"
187883011.0,333837.0,,,,,San Francisco,San Mateo,112 W 25th Ave,,San Mateo,San Mateo,94403.0,,CA,United States,False,Office,Third Party - Landlord Rep,CoStar Research,"112 W 25TH AVE, SAN MATEO, CA 94403, UNITED STATES"
70210749.0,333841.0,,,,,San Francisco,San Mateo,227 S San Mateo Dr,,San Mateo,San Mateo,94401.0,,CA,United States,False,Retail,Third Party - Other,CoStar Research,"227 S SAN MATEO DR, SAN MATEO, CA 94401, UNITED STATES"
110677245.0,333844.0,,Sofa Outlet,Retailer,Furniture Retailers,San Francisco,San Mateo,37-39 W 43rd Ave,,San Mateo,San Mateo,94403.0,,CA,United States,False,Retail,Third Party - Other,CoStar Research,"37 W 43RD AVE, SAN MATEO, CA 94403, UNITED STATES"
113616073.0,333846.0,,,,,San Francisco,San Bruno/Millbrae,601-605 San Mateo Ave,,San Bruno,San Mateo,94066.0,,CA,United States,False,Retail,Third Party - Landlord Rep,CoStar Research,"601 SAN MATEO AVE, SAN BRUNO, CA 94066, UNITED STATES"
174162581.0,333847.0,,Jamba Juice,Accommodation and Food Services,Snack and Nonalcoholic Beverage Bars,San Francisco,San Mateo,1206-1334 W Hillsdale Blvd,,San Mateo,San Mateo,94403.0,,CA,United States,False,Retail,Third Party - Landlord Rep,CoStar Research,"1206 W HILLSDALE BLVD, SAN MATEO, CA 94403, UNITED STATES"
111943355.0,333852.0,,MetroPCS,Information,Wireless Telecommunications Carriers (except Satellite),San Francisco,San Mateo,114-154 S B St,130,San Mateo,San Mateo,94401.0,,CA,United States,False,Retail,Third Party - Landlord Rep,CoStar Research,"114 S B ST, SAN MATEO, CA 94401, UNITED STATES"
169378661.0,333855.0,,,,,San Francisco,South San Francisco,21 Airport Blvd,,South San Francisco,San Mateo,94080.0,,CA,United States,False,Office,Third Party - Landlord Rep,CoStar Research,"21 AIRPORT BLVD, SOUTH SAN FRANCISCO, CA 94080, UNITED STATES"
113988105.0,333857.0,,,,,San Francisco,South San Francisco,61 Airport Blvd,,South San Francisco,San Mateo,94080.0,,CA,United States,False,Office,Third Party - Landlord Rep,CoStar Research,"61 AIRPORT BLVD, SOUTH SAN FRANCISCO, CA 94080, UNITED STATES"
70117889.0,333858.0,Bldg 1,,,,San Francisco,South San Francisco,800-830 Dubuque Ave,,South San Francisco,San Mateo,94080.0,,CA,United States,False,Office,Third Party - Other,CoStar Research,"800 DUBUQUE AVE, SOUTH SAN FRANCISCO, CA 94080, UNITED STATES"
121536871.0,333860.0,,Solstice Neurosciences,Manufacturing,Biological Product Manufacturing,San Francisco,South San Francisco,526-534 Eccles Ave,B,South San Francisco,San Mateo,94080.0,,CA,United States,False,Industrial,Public Record - SEC filing,CoStar Research,"526 ECCLES AVE, SOUTH SAN FRANCISCO, CA 94080, UNITED STATES"
111085258.0,333862.0,,UPS,,,San Francisco,South San Francisco,550-554 Eccles Ave,,South San Francisco,San Mateo,94080.0,,CA,United States,False,Industrial,Third Party - Other,CoStar Research,"550 ECCLES AVE, SOUTH SAN FRANCISCO, CA 94080, UNITED STATES"
10800793.0,333863.0,Bldg B54,"Genentech, Inc.","Professional, Scientific, and Technical Services","Professional, Scientific, and Technical Services",San Francisco,South San Francisco,501 Forbes Blvd,,South San Francisco,San Mateo,94080.0,,CA,United States,False,Office,Third Party - Other,CoStar Research,"501 FORBES BLVD, SOUTH SAN FRANCISCO, CA 94080, UNITED STATES"
112215238.0,333864.0,,DSV,Transportation and Warehousing,Freight Transportation Arrangement,San Francisco,South San Francisco,573 Forbes Blvd,,South San Francisco,San Mateo,94080.0,,CA,United States,False,Retail,Third Party - Tenant Rep,CoStar Research,"573 FORBES BLVD, SOUTH SAN FRANCISCO, CA 94080, UNITED STATES"
60007883.0,333865.0,,,,,San Francisco,South San Francisco,601 Gateway Blvd,,South San Francisco,San Mateo,94080.0,,CA,United States,False,Office,Third Party - Other,CoStar Research,"601 GATEWAY BLVD, SOUTH SAN FRANCISCO, CA 94080, UNITED STATES"
11073012.0,333866.0,,James J. Boyle & Co.,Transportation and Warehousing,Freight Transportation Arrangement,San Francisco,South San Francisco,651 Gateway Blvd,,South San Francisco,San Mateo,94080.0,,CA,United States,False,Office,Third Party - Other,CoStar Research,"651 GATEWAY BLVD, SOUTH SAN FRANCISCO, CA 94080, UNITED STATES"
30088119.0,333867.0,,"Elan Corporation, plc.",Manufacturing,Pharmaceutical Preparation Manufacturing,San Francisco,South San Francisco,700 Gateway Blvd,,South San Francisco,San Mateo,94080.0,,CA,United States,False,Office,Third Party - Other,CoStar Research,"700 GATEWAY BLVD, SOUTH SAN FRANCISCO, CA 94080, UNITED STATES"
50009873.0,333868.0,,"Elan Corporation, plc.",Manufacturing,Pharmaceutical Preparation Manufacturing,San Francisco,South San Francisco,750 Gateway Blvd,,South San Francisco,San Mateo,94080.0,,CA,United States,False,Flex,Third Party - Other,CoStar Research,"750 GATEWAY BLVD, SOUTH SAN FRANCISCO, CA 94080, UNITED STATES"
30088120.0,333869.0,,"Elan Corporation, plc.",Manufacturing,Pharmaceutical Preparation Manufacturing,San Francisco,South San Francisco,800 Gateway Blvd,,South San Francisco,San Mateo,94080.0,,CA,United States,False,Office,Third Party - Other,CoStar Research,"800 GATEWAY BLVD, SOUTH SAN FRANCISCO, CA 94080, UNITED STATES"
113577864.0,333870.0,,Genentech's 2nd Generation Child Care Center,Manufacturing,Pharmaceutical Preparation Manufacturing,San Francisco,South San Francisco,850 Gateway Blvd,,South San Francisco,San Mateo,94080.0,,CA,United States,False,Office,,CoStar Research,"850 GATEWAY BLVD, SOUTH SAN FRANCISCO, CA 94080, UNITED STATES"
112638533.0,333871.0,Bldg F,FedEx Office,Transportation and Warehousing,"General Freight Trucking, Long-Distance, Truckload",San Francisco,South San Francisco,900 Gateway Blvd,,South San Francisco,San Mateo,94080.0,,CA,United States,False,Industrial,,CoStar Research,"900 GATEWAY BLVD, SOUTH SAN FRANCISCO, CA 94080, UNITED STATES"
10391382.0,333872.0,Bldg E,"Elan Corporation, plc.",Manufacturing,Pharmaceutical Preparation Manufacturing,San Francisco,South San Francisco,1000 Gateway Blvd,,South San Francisco,San Mateo,94080.0,,CA,United States,False,Flex,Third Party - Other,CoStar Research,"1000 GATEWAY BLVD, SOUTH SAN FRANCISCO, CA 94080, UNITED STATES"
113700622.0,333873.0,Pointe Grand,"Alexion Pharmaceuticals, Inc.",Manufacturing,Pharmaceutical Preparation Manufacturing,San Francisco,South San Francisco,270 E Grand Ave,,South San Francisco,San Mateo,94080.0,,CA,United States,False,Flex,Public Record - SEC filing,CoStar Research,"270 E GRAND AVE, SOUTH SAN FRANCISCO, CA 94080, UNITED STATES"
10861690.0,333877.0,,Peninsula Pathologists Medical Group,Health Care and Social Assistance,,San Francisco,South San Francisco,383 E Grand Ave,I,South San Francisco,San Mateo,94080.0,,CA,United States,False,Flex,Third Party - Other,CoStar Research,"383 E GRAND AVE, SOUTH SAN FRANCISCO, CA 94080, UNITED STATES"
10653918.0,333878.0,,Burns & McDonnell,"Professional, Scientific, and Technical Services",Engineering Services,San Francisco,South San Francisco,393 E Grand Ave,J,South San Francisco,San Mateo,94080.0,,CA,United States,False,Flex,Third Party - Other,CoStar Research,"393 E GRAND AVE, SOUTH SAN FRANCISCO, CA 94080, UNITED STATES"
10616676.0,333880.0,Hilltop Business Center,,,,San Francisco,South San Francisco,501 Grandview Dr,,South San Francisco,San Mateo,94080.0,,CA,United States,False,Office,Third Party - Other,CoStar Research,"501 GRANDVIEW DR, SOUTH SAN FRANCISCO, CA 94080, UNITED STATES"
111181942.0,333885.0,Building A,LS9,,,San Francisco,South San Francisco,100 Kimball Way,,South San Francisco,San Mateo,94080.0,,CA,United States,False,Office,Third Party - Other,CoStar Research,"100 KIMBALL WAY, SOUTH SAN FRANCISCO, CA 94080, UNITED STATES"
110038599.0,333887.0,Bldg 2,,,,San Francisco,South San Francisco,360 Oyster Point Blvd,,South San Francisco,San Mateo,94080.0,,CA,United States,False,Office,Third Party - Other,CoStar Research,"360 OYSTER POINT BLVD, SOUTH SAN FRANCISCO, CA 94080, UNITED STATES"
70389902.0,333888.0,Bldg 2,,,,San Francisco,South San Francisco,401 Marina Blvd,,South San Francisco,San Mateo,94080.0,,CA,United States,False,Office,Third Party - Other,CoStar Research,"401 MARINA BLVD, SOUTH SAN FRANCISCO, CA 94080, UNITED STATES"
163361171.0,333890.0,Kilroy Oyster Point,"Audio Visual Services Group, Inc",Services,,San Francisco,South San Francisco,379 Oyster Point Blvd,,South San Francisco,San Mateo,94080.0,,CA,United States,False,Industrial,Third Party - Tenant Rep,CoStar Research,"379 OYSTER POINT BLVD, SOUTH SAN FRANCISCO, CA 94080, UNITED STATES"
70211468.0,333893.0,Bldg C,,,,San Francisco,South San Francisco,385 Oyster Point Blvd,,South San Francisco,San Mateo,94080.0,,CA,United States,False,Industrial,Third Party - Other,CoStar Research,"385 OYSTER POINT BLVD, SOUTH SAN FRANCISCO, CA 94080, UNITED STATES"
132013801.0,333894.0,Kilroy Oyster Point,,,,San Francisco,South San Francisco,389 Oyster Point Blvd,,South San Francisco,San Mateo,94080.0,,CA,United States,False,Industrial,Third Party - Other,CoStar Research,"389 OYSTER POINT BLVD, SOUTH SAN FRANCISCO, CA 94080, UNITED STATES"
10658943.0,333896.0,,Mega Trans Corp,Transportation and Warehousing,Support Activities for Rail Transportation,San Francisco,South San Francisco,130 Produce Ave,,South San Francisco,San Mateo,94080.0,,CA,United States,False,Flex,Third Party - Other,CoStar Research,"130 PRODUCE AVE, SOUTH SAN FRANCISCO, CA 94080, UNITED STATES"
